Review,Avg Entity Sentiment,Actual,Predicted
"Amara Hotel is nice place to stay and the staff here is very nice I want mention a person is Raymond, he is very friendly n helpful guy. When he saw me always greeting me n he can remember my name😊😊thank you Raymond",0.7285714404923576,1,1
"We stayed for 4d3n in a Club room. Check in process was smooth. The room was a little old school design but no complaints as we had great stay with friendly staff. Shopping centre, 24hrs laundry services, food, all around the hotel. It is soo convenient!! You dont have to take public transport. It is just a walking distance. Would like to specially mentioned Siti,for being soo friendly and accommodating. Raymond that make us feels comfortable throughout our stay and Jenny, housekeeping, to ensure that we have what we need in the room. We will for sure recommend Amara Hotel! :)",0.44000000357627866,1,1
"Amara Hotel is nice place to stay and the staff here are very polite and helpful. I want mention 2 person here that always make my day and cheerful. Its Raymond and Siti. Both are so nice to me and help me whenever I lost of info. Especially you Siti, you are such nice person that I met and such excellent service you provide. Everytime you saw me, definately give me a big smile and I really like your smile. The hotel should keep such person and to keep moving forward for good service with this team and reward them. Definately I will come back again to this hotel with my family to enjoy here.",0.6444444490803612,1,1
"Held my wedding at Amara few months ago, and I didn't regret one bit. (A bit late review, procrastination at it's best :) ) Amelia was super helpful and picked up the details well to ensure our wedding preparations goes well. She gave helpful insights and understood our needs for our special day. She goes an extra mile to execute our needs accordingly. Food was super amazing and I regretted not eating more haha. Chef Rahman (I hope his name is correct) listened to our opinion during food tasting and he adjusted accordingly to our requests and preference for our menu. Family and friends are still talking about the food even up till today. Andy from banquet was super helpful and ensure everything from set-up and food went well. Can never thank him enough. Venue is beautiful",0.4285714320306267,1,1
"My stay with my family in Amara Hotel has been memorable. We booked a staycation as our overseas holiday was disrupted by the Covid-19 issue. So this staycation was meant to replace the holiday and spend time with family. Upon checking in, we were pleasantly surprised with an upgrade to a suite, thank you Amara Hotel and team for your kind generosity. My family used the swimming pool and enjoyed our time together. Last but not least, I would like to highlight hotel staff, Raymond for his exceptional service and hospitality to my family. Raymond provided food recommendations and kind advice on travelling around Amara hotel. His personalised service stands out as 6 stars for a 5 star hotel. Thank you Amara hotel, team and Raymond. My family will be back again because you",0.36785714647599627,1,1
I was affected by the covid 19 Malaysia lockdown.I feel this hotel is compassionate to give us a special rate for the next fourteen days. I will recommend Amara hotel for my colleagues. Its is very convenient and have many facilities example swimming pools and gym. The room service also excellent. The lobby costumer service is very good understanding our plight especially Siti and Raymond.,0.564285716840199,1,1
"I've spent over 2 months on this hotel, the service is at high level, convenient location -walking distance to Marina Bay, restaurants and markets near by! Also there is a very nice and large swimming pool! I highly recommend it!",0.5571428622518267,1,1
"There is a large pond near the swimming pool of the 6th floor that has stationery water it seems for weeks as there are numerous mosquito larvae in the water. I hope they clear it soon as in this Covid-19 pandemic period, no one wants to worry about getting dengue too! Scary...",0.0,0,2
My girlfriend and I stayed at this hotel for 3 nights. The overall experience was ok but nothing exceptional. Liked · The location is really good. It’s right in the business district and a few minutes walk from the underground station Tanjong Pagar. Staff are friendly and the hotel is very very spacious both the rooms & the common areas. Breakfast is well organized with quite a lot of choice. Disliked · The premises are quite old and the rooms in general need to be refurbished. The TV is at least 15 years old the toilet looks very consumed.,0.3947368393603124,1,1
"We have local set lunch in the element. The food is very delicious and the service is very nice,especially Helen Kuo and Margaret Choong. Both of them are very friendly that we are really enjoy our lunch time. We will come back soon.",0.5714285714285714,1,1
"Held a 3-day event at Amara Singapore and had the pleasure to meet Jeffrey, the banquet manager for our event. He was the sweetest! Given the short staffed situation due to COVID-19, there were just 2-3 staffs around to assist in our event. But Jeffrey took care of my team and arranged for whatever request my trainers and team requested for. Wonderful customer service and he is so active given his age! Thank you Jeffrey for going the extra mile! Hope to meet you again one day!",0.29333333671092987,1,1
"Stayed for a week business trip and my god this hotel is horrible. First night there, call to feedback about the hot air-conditioning that the in room controller was useless. The hotel had sent a repairman up to look at the unit (in the ceiling) and the repairman had told me that the controller was indeed spoilt and that there was no way i could tune the air temperature myself. However, he had tuned the temperature in the air con system directly and the cold air should come through soon. On the second day, still no change to the air con; had requested to change rooms. The same problem persisted in the second room. The whole situation repeated itself with the hotel sending another repairman to the room to fix the air conditioning but in vain. To make matters worst, the fridge in",-0.3586206942282874,0,0
"Amelia Lim was our main coordinator for our wedding from the start till the end of our Dinner Banquet. She assisted us with multiple changes and was prompt with her replies due to also the COVID-19 situation. We admire her professionalism and will like to thank her here once again for the her great assistance and making our wedding day smooth. We also like to thank Jeffrey Goh for operating our Tea Ceremony and Banquet well. Last min call for individual plating aren't easy, yet the hotel made it happen. Thank you so much. We also like to thank the concerige team for dilligently helping us to move items from one place to another. We had an overall positive experience. But, nothing is perfect, my guests mentioned that the fish was a little overcooked but the roasted chicken",0.4884615417283315,1,1
"We were a family of 4 who stayed here for 3d 2n, absolutely had the best customer experience compared to all hotels I have been to, and I have traveled a lot for business in the last couple of years. Hats off to Raymond who goes out of his way to ensure we have the best possible staying experience, even without being asked :) Keep up the awesome work Raymond, and I hope you never get tired of being really good at this!",0.6800000071525574,1,1
I had another amazing stay at the AMARA Singapore. I was upgraded to a suite with a view of the sea between the buildings. Amazing! The bed and pillows are so comfortable - I always sleep so well there. The location is great - a grocery store below with lots of food choices in the mall next door (that is connected). Also food stalls across the streets. As always the service was great. Before my visit I had some shopping sent in advance and Raymond was so helpful in collecting them for me and sending them to my room. I had a late flight so Raymond arranged for me to have access to the pool so I could relax and then shower before leaving for the airport. When getting to the airport I realized that I forgot my toiletry bag - and housekeeping said they would send it to me.,0.38965517462327565,1,1
"Very good hotel. Room is very nice, Food also good and the service and staff very excellent especially Raymond. He very helpful and good person and also very professional person. Near Hotel have mall and others local food restaurant.",0.6818181648850441,1,1
The hospitality at Amara is exceptional. The great service provided by the concierge team and especially Raymond went above and beyond in supplying his guests the greatest hotel service ever!! Would recommend to stay here,0.800000011920929,1,1
Wonderful team on assist on my wedding event. Glad I make the right choice. Hotel is clean and staffs are very friendly and warm. Recommended! Special thanks to Amelia from the wedding department. Love it,0.833333326710595,1,1
"Amara in Tanjong Pagar is a home away from home in the bustling CBD. The concierge desk there is outstanding: attentive, proactive and exudes old school hotel charm that is lacking in most modern hotels. Of note is Raymond, who goes out of his way to ensure a guest feels at home, and looks out for their needs and welfare to make business trips seamless. He is a wealth of information on places to visit and dine in Singapore. Excellent service!",0.27000000402331353,1,1
Our 2-nights stay at AMARA Singapore was amazing. The room was modern and big room with the fantastic city view.We have tried nasi lemak at Element restaurant. The taste is really delicious. The location was convenient and near shopping mall. All staff were helpful.,0.7699999988079071,1,1
On arrival reception staff very vague and never explained hotel rules the room on floor 18 was showing signs of wear poor sockets and holes around shower head on the whole a nice room. In the club rooms we were entitled too laundry[two items] and club access included in the price during our stay this was not explained at reception and would note this for future guests on arrival. Also info needed in room giving b/fast times and club entitlements etc would be useful. Another issue of note is there are no toilets for guest use on level 6[gym and pool]. Halfway through our 10 night stay we were moved from level 18 to level 17 which was a great inconvenience to us but the room on floor 17 was not showing so many signs of wear. Breakfast for the first 6 mornings were to a high,-0.18157894928988658,1,2
"Good location, clean rooms, nice lobby, and friendly staff. Raymond and the rest of the guys are very accommodating. Establishments nearby make you feel lazy to go farther for breakfast, groceries, treats, etc. as everything is just close by.",0.5749999967714151,1,1
"We stayed in this hotel for 10 nights over the christmas period in a club room on the 17th floor. This is the same floor that the club lounge is situated. Firstly, this lounge is staffed by two lovely ladies who work alternate shifts. Both these ladies are a credit to the hotel and themselves. The service they provided was outstanding. I hope the hotel appreciates just how good these two are and rewards them appropriately. We had breakfast in the club lounge most mornings as the breakfast room for all the other guests on the ground floor was very busy and noisy. You could get meals cooked just for you that arrived hot, unlike the downstairs buffet. Each evening the club lounge provides free cocktail and any other type of drink for free between 6pm and 8pm. These ladies",0.05769231084447641,1,2
"Just a few minute walk from the nearest MTR station, easy to take taxi to any touristic areas. It had a fair atmosphere, the room was comfortable and the shower/bathroom was clean. 最寄駅からも数分で、ある程度の観光地にはタクシーですぐ移動できました。きれいなシティホテルで、お部屋も快適でした。日本人にはバスタブがあるのが嬉しいですね。",0.2099999964237213,1,1
"My wife and I once again stayed at the Amara. This trip was taken for our wedding anniversary and were really blown away by the staff giving us a cake as a small token of congratulations. There have been a few changes from the last stay, and to the most I would say they are an improvement. We ate in three of the inhouse restaurants and found the service, pricing and quality of the food first-class. The only disappointment was that the open bar area has been replaced with an enclosed cocktail bar. I found this a little odd as the old bar area had live music and was a great place to unwind after a day out in the heat. I personaly felt a little closed in while having an exhobitantly priced drink in the new bar. I think the mood was designed to be intimate with dim lighting and jaz",0.22500000282057694,1,1
"The Amara has a tremendous collection of restaurants such as the recently refurbished Thanying. Typically, coffee shops in restaurants are bland and forgettable, notable only for their convenience. But Cafe Oriental really does feature an excellent variety of local Singapore cuisine. I tried their Penang laksa which was absolutely great. It has generous amounts of jumbo prawns and Chinese sausage, which I washed down with a wonderful teh tarik. I live in Singapore but I will probably take guests here to try out local delicacies. The service was faultless by the way.",0.33333333546207067,1,1
"All perfect for a couple of nights business stay as everything you need is there but place (well, at least the room I was staying) needs refurbishment. Bathroom and room itself with all furniture look a bit outdated and a bit tired. Otherwise I would be quite happy to come back",0.21111111094554266,2,1
Excellent service by Margaret Choong and staff. They are very accommodative to additional requests by us. The set lunch is value for money @ 9.90 with good variety and beverages. Highly recommended if you are looking for a relaxing and good ambience atmosphere to beat the lunch time crowd at CBD.,0.6999999894337221,1,1
A nice and good hotel where they take their guest seriously. they go into great length to make you feel welcome and to get things organised for you. we felt very much at home in this hotel especially because of two members of their staf Siti and Raymond.,0.3333333416117562,1,1
"I haven’t stayed here for a couple of years and it was good to be back, the service remains excellent and the rooms, although relatively compact, are well equipped, modern and quiet. I was on the 6th floor and it was surprise that my room was actually up a few steps – odd that its not on the same level or that there was no ramp. Perhaps not the room for older people or those with heavy luggage to stay.",0.13999999761581422,1,2
"I will like to compliment Jodi, Joseph and Isa from the event and banquet ops team for your excellent service rendered on 15 Jan 2020 that helps in the successful execution of our event at Amara. Nonetheless, i will like to thank Ira as well for her swift follow-up in our venue confirmation and bookings. As this year marks the few consecutive years of our partnership, We look forward to having more event with Amara Singapore in the near future.",0.293333342174689,1,1
"This hotel has a good potential, but it needs alot of Improvement, in terms of replacing the furniture, fixing the bathrooms, working on the AC filters, etc. I have stayed there for 6 nights for a business trip. And i will list down the positive things first: 1- good room size 2- iron table and an iron in the room 3- big safe that fits my big laptop as well 4- free minibar (my booking i think included thay) 5- great location, near a metro station, infront of a bus station and infront of Fairprice (like Carrefour) supermarket 6- good view Now the negative thing: 1- moldy bathroom with mulfunction shower 2- the room smell is not healthy, although it is a non smoking room 3- the furniture is old and needs maintenance 4- average breakfast As a conclusion, wont stay in it",-0.03157894783898404,2,2
"My husband and I chose Amara Singapore for our wedding lunch banquet in December 2019. The service rendered by Mr Joseph Pua and Mr Jeffrey Goh was of 5-star standards. We were very pleased and we felt that the team at Amara went the extra mile to make our big day a success. We are very grateful and will definitely recommend this hotel for their food, location, spacious bridal suite and their warm service.",0.5799999997019768,1,1
"My first time to stay here. And sharing some feedback: THE GOOD: 1. Location- it is beside a mall with great dining options esp if you’re fond of Japanese cuisine. Bar-roque, a highly rated resto is located within the hotel premises. A lot of dining and shopping places are within walking distance. 2. Front Desk staff- generally friendly. THOMAS TAMwas extremely helpful. THE BAD 1. Rooms- though spacious enough, it badly needed renovation. And it seems they have a housekeeping issue; our room was dusty. The hairdryer needs to be replaced/repaired bec the wire is starting to get exposed (see photos) 2. Cafe- staff are not as efficient, except for APPLE(?) who seemed to be the only one attending to the guests with urgency. CHEW HENG at the egg station was quite rude. When I",0.07741935791507844,0,2
"Travelled with family, stayed December 2019. Disappointing rooms greeted us at the Amara Singapore. The rooms and corridors are really dated with damp, musty, mouldy smells. We made a mistake trusting reviews posted on Tripadvisor! Raghu was very helpful and immediately attempted to rectify the problem by moving us a couple of times until we ended up in a 2 room apartment style suite in the smoking floor which was better but not clean! We don’t smoke but this room was better! All the rooms we saw had cleanliness issues. Wan Ting showed us the completely renovated rooms but we had to wait for availability. We managed to only get one room, the hotel next door (Oasia Downtown) offered a much better rate for a similar room so we booked it and ended up staying at two hotels! If you",0.07857143213706357,2,2
"Thanks to the receptionists Madame Raymond and Siti and Mr. Tem for a tourist family who booked this wonderfull hotel the wrong month! Thanks for your understanding and kindliness! We hope your Administration can save the rest of our vacation! The visit of the buddhistic temple was great, thank you for the tip! @Madame Raymond: we like your ballon & your great German.",0.6105263095937277,1,1
"We spent four nights at the Amara as a family for a medical trip and couldn't be happier with the Amara. First, the price. It is a moderately priced hotel that is comfortable and provides accommodation well beyond what you pay for. The rooms are well kept, comfortable, and well maintained. Second, the service. I cannot compliment the staff enough on how well they treat their guests. We have small children and the staff engaged them, checked in on our son who was getting medical attention, and gave us an extra late checkout on our last day. Put all this together with a great location and you have a hotel that is well worth it. We will certainly be returning here.",0.33529412220506105,1,1
"I stayed at the Amara Singapore for three nights in December 2019. The location is excellent being a 10 minute walk from Chinatown. Rooms are comfortable and very clean. The breakfast is very good and great value for money. The staff are wonderful, particularly Raymond. He gave me great advice on things to do, how to get there and the best value attractions.",0.674999992052714,1,1
"The amenities are great, the service is greater! My friends and I had stayed there for two nights over at Amara Singapore. I would especially like to commend their staff whose customer service was friendly and fantastic.",0.7333333219091097,1,1
"This short trip with my friends were amazing and our stay in the rooms were pleasant and the nearby amenities makes this hotel a very convenient place. Our stay wouldn’t be as awesome as it was without the help of the awesome staff. Raymond, Thomas and Sifi made sure that we were really comfortable and that our stay was a smooth one and with their help around, we had one of the smoothest and fun staycation. I would highly recommend this place to others! Thank you!!!",0.7736842036247253,1,1
We stayed for 3 nights at the Amara. It is central and easy to get to the MTR and bus stops. Raymond was fantastic - great suggestions on where to go and what to do. The breakfast was quite good. It was a good way to start the day and offered a range of food.,0.48000000715255736,1,1
"Stepped into the hotel lobby and received the warmest welcome I’ve ever felt. The front desk handled all the administrative work smoothly and we were brought to our rooms quicker than expected. When they noticed that we didn’t make an appearance on the second day, they got worried and gave a call to our room to check on us, which I felt was very sweet of them. Shoutout to Raymond, Siti, and Thomas, and also to all the other staff that were through with us during our stay. In case you’re wondering about breakfast, it was absolutely fantastic. A wide variety of local and foreign cuisine is served. Prata, Nasi Lemak, Soba, Siew Mai, (I can go on but it’s never going to end). I would recommend Amara to my friends and family and I would definitely put Amara on the top choices of",0.3692307738730541,1,1
"We stayed for 9 nights and the staff was fantastic. A special thanks to Maggie and Raymond for looking after us. Maggie was instrumental ensuring our stay was perfect, Raymond was excellent in his customer service ensuring we are looked after.",0.7714285765375409,1,1
"hotel was quite lovely, in a great location, close to all great restaurants and shops. there's a shopping plaza attached to the hotel. you get a real feel for Singapore without feeling too touristy! RAYMOND - the concierge, was beyond amazing, the best of the best, and believe me, as I'm a world traveler and a working travel agency owner, I know! The Silk Road restaurant in the hotel was excellent and as a hotel guest, you receive a welcoming discount!",0.7210526199717271,1,1
"Stayed here for two night, the rooms are spacious and pretty standard as any 4star hotel. Service was very good and would like to say special thanks to Mr.Raymond in reception who was very helpful. However, they could improve on few things like corridors to rooms are pretty old and smells musty and there was no doorman for the hotel",0.1818181791088798,1,2
"Siti and Raymond are really friendly and of great help (and smiles all the time!). This property is very well kept across all rooms, their outdoor pool is very nice and a recently refurbished gym too! It is also next to a a shopping mall and across from a street market perfect for a taste of local foods.",0.5818181769414381,1,1
"Love the location of this hotel. It's literally around the corner from the MRT station. There are shops and supermarket right opposite to the hotel. The Chinatown is with walking distance. Many good restaurants nearby. The hotel staff are responsive. I had some issue with the room, but the manager came and sorted it out immediately. We also used the swimming pool which is nice for a time relaxation.",0.282352939248085,1,1
"I used the function room for our corporate event, Joseph and Jeffery provided thoughtful and attentive service, we are very appreciative that they were there for us. Definitely will be back again. Thank you.",0.5200000047683716,1,1
"Reception: The reception staff, Ms. Eloise Hung patiently and effectively attended my request to have a sunrise facing room on my second and third days. Concierge: Mr. Raymond, the most senior Concierge, took every effort to make sure my needs were , from delivering some goods to another part of the city to finding a sauna facility nearby. As I was feeling quite unwell and needed a sauna to detox and recover. Thanks, Raymond for your kind attention to check if I was better already. Recovering immediately after Sauna at the other hotel I regularly stay in Singapore. Swimming & Spa: The hotel has an outdoor swimming pool with quite nice seating area, though I did not try it this time. Spa is run independently and payable. It has no sauna facility. With modern wellness",0.1961538473574015,1,2
"All I can say is Raymond in the Lobby is one hell of a service orientated guy. He went above and beyond looking after us for our 1 night stay. Absolute legend. The hotel itself is well located. The ‘free’ mini bar was a bit of a marketing ploy. 1 can of beer! I suppose we could have requested more, but I wasn’t sure.",0.17500000322858492,1,2
"We stayed at the Amara hotel over the new year period. I was really very impressed with the service upon arrival to the hotel- from the moment our taxi pulled in, there was a staff member there to help us and offer a warm welcome. The check in process was completely stress free. The stay was very comfortable, the rooms clean, modern and are a great size, with more than enough space for two people. The location of the hotel was brilliant...we literally walked everywhere from the hotel. There are some very good places in that block for some authentic Asian cuisine. The highlight of the hotel for me was meeting Raymond in the reception area. Raymond greeted us every day with such friendliness and enthusiasm. He was eager to help us with anything he possibly could, from choosing a",0.5933333337306976,1,1
"It's hot in Singapore. I came to lobby and waited for checkedin around 10-15 minutes. after came to the counter, the reception didnt ask me clearly on booking confirmation and checked by herself. She arranged a wrong room for me as of the bed. It made me come back to the counter again from the top. I told her the thing and she was suspicious on me and asked me to show the confirmation letter. It's so strange that the system did not reflect it accurately and the reception didnt ask me until customer feedback. it s bad customer experience. Also, i wanted to book one more night in the hotel but its system is problematic. keep showing last one room but not allow me to book. tbh, it made me very frustrated and confused. why? when i clicked the room and booked it ""i thought"" , the",-0.16666667121979925,0,2
We were greeted to Amara after a early morning flight into Singapore. The team at Amara was professional and courteous at all times. Amara is situated in a good location and adjoined to the 100am shopping mall. Having a shopping mall gives you a selection if eateries if you feel too tired to go further out to eat. Taxis to Sentosa island (if you plan to visit USS or SEA Aquarium) are relatively cheap as well (from memory about $11sgd) Would like to give a special thanks to Raymond who was very friendly and also gave us tips on local eateries! Would definately stay here again the next time we visit Singapore! :),0.43888889749844867,1,1
"Our company held our event with Amara Singapore annually and I wish to give thanks to Jeffrey Goh (Asst Banquet Operations Manager) for always making sure every details is well taken of and even if there are issues , for taking the shortest time to attend to our needs. Kudos to him & the team. Thank you.",0.6699999988079071,1,1
Our stay was lovely and the manager Raymond at the front desk was an absolute gem. He helped us learn to take the subway and made jokes with the kids. Hotel was a little slow on bringing up the extra bed but was all sorted out. Would recommend staying here!,0.499999994205104,1,1
"its really a very pleasant stay over there. i love amara bangkok as well as singapore. its really amazing. i never expect this hospitality over there. really 5 star from 5 , keep it up guys. 🙏🏻🙏🏻🙏🏻",0.5285714300615447,1,1
Was very impressed by the service of Mr. Jeffrey Goh (Assistant Banquet Operation Manager) and Amelia Lim (Senior Sales Manager). Without them the wedding will not go as smooth as it went. Was also very accomodating to all requests made. Hotel breakfast food was great with wide selection. Room is clean and hygiene.,0.6400000095367432,1,1
"Friendly, excellent, helpful customer service. Raymond at Reception went beyond his duty to help us with great recommendations for our stays and was very attentive. We appreciate him and the entire crew for their awesome service. Hotel is just across street from numerous of local eateries. Our stay at Amara was very pleasant and enjoyable. Can’t wait to come back again soon.",0.5615384636016992,1,1
"We were welcome by Sharon’s infectious smile upon arrival. During our dinner, she takes the effort to orientate us the different stations and recommended a great bottle of California Red. Great Service and we will definitely be back for more!",0.46000000536441804,1,1
"Had a wonderful stay at Amara which has a great location and PT access (MRT just behind the hotel), a shopping mall next door and plenty of food nearby (Maxwell food centre, China town and another local Hawker Stall just a few minutes walk away)! We had a small issue with a funny smell in the room which was investigated by the maintenance crew and several other staff but in the end were kindly put in another room by the hotel staff very efficiently! The staff were very attentive and always happy to help, really friendly and genuinely cared about our time in Singapore :) Highly recommend if you're looking for a conveniently located place and a pleasant stay in Singapore!",0.7333333381900081,1,1
The food was amazing and the service very forthcoming. Especially Mdm Sharon went the extra mile and amazed us even more. The good was well presented and immediately refilled when stocks were running low.,0.7166666686534882,1,1
"A very good hotel with its strategic location next to a mall and mrt station within 5 mins. Rooms were well appointed and staff were satisfactory. However one pet peeve of mine is that I have requested for connectong rooms as i was travelling with small children weeks ahead of my arrival. This was unfortunately not fulfilled with the standard answer of will accomodate based on availability. In the end, we had to go back and forth across 2 rooms which is an inconvenience. Other than this, nothing else to fault. Will return.",0.05555555389987098,1,2
"Raymond at concierge has a 6th sense! He knew who I was as soon as I said why I was there. Great service and funny guy. Always makes you happy to be greeted with a character. Thanks a lot, Xmas parcel received.",0.6333333262138896,1,1
"The most impressive part of our stay at The Amara was definitely the staff. The whole team are friendly, helpful and always welcoming. Special call out to Raymond who gave us great suggestions and recommendations to fill our time in Singapore. We (3 adults) stayed in the 2 bedroom apartment which was fantastic. Having the kitchen and lounge made a big difference for relaxing at the end of the day and would recommend upgrading to this room over two separate rooms. Room was very clean and well appointed. Great range of toiletries provided in the bathrooms. Pool area is very nice too, with lovely greenery and fountains. The buffet breakfast has a good spread and will fill you up for the day. Only criticism is the coffee, though to be fair it's difficult to find good",0.6629629642875107,1,1
Raymond at reception is warm and hospitable. Excellent service from him and his staff. Extremely delightful stay for me and my Fiancée. We got upgraded room and offered high tea when we were stuck because of heavy rain - Ee.,0.6333333237303628,1,1
"Especially Raymond at the reception was so kind and helpful. Great korean restaurants and chinatown nearby. The club lobby is great to relax with a cocktail. Friendly staff, good breakfast, nice pool.",0.7999999821186066,1,1
"This hotel is lovely, is walking distance from the train station and many food and drink locations. Excellent staff, great facilities, strip mall adjacent, breakfast available on site, pool, gym, and easy access to bus and cab services",0.6187500059604645,1,1
"Amara Hotel 24th December 2019 The Element cafe Margaret,thana,fock mei lin,joanne and the kitchen crews have provided us an excellent service during our Xmas buffet dinner at Element cafe amara on the 24th December. Keep up with the great service",0.1600000023841858,1,2
Food is very nice even its not that a lot of choices but the quality of food was so good. Price is reasonable and the service of the service crew was great. They are all friendly specially margarita choong. Over all we will highly recommend to our friends. They also have a tuna that just arrived in morning for the eve of christmas.,0.5666666701436043,1,1
"I visited the Element diner for Christmas Buffet dinner, Helen Kuo, Margaret Chong and other service crew are friendly and attentive, food is great, my in-laws and my wife loved the food, what else can I say 🤷‍♂️, and the price is reasonable 💯",0.6090909242630005,1,1
Great food and awesome service by helen and joanne. Amazing atmosphere with friendly staff. Food wise also pretty great. Alot of seafood varieties. Totally recommend for the service thou everyone is just so smiey and friendly,0.6111111119389534,1,1
"Dining at Silk Road proved to be a real treat. The food surprised me with its high standard and full flavour brought out by their attention to the details of the mix of various seasonings. The captain, Wendy Wong, was attentive and always ready to help make my experience a positive one; I really felt like a valued customer dining at the restaurant. Not only will I come again, but I would also recommend Silk Road to anybody else looking for a pleasant dining experience.",0.6999999985975378,1,1
"Good services, polite and cheerful that we got from Wendy Wong. She recommended us the food with very tasty for example cod fish which is excellence!, Xiao Long Pau, Peking duck etc. Good environment and everything us good.",0.5999999977648258,1,1
"It is time to celebrate my family December ""babies"" and Element, Amara Singapore always pop up in my mind. Tonite is our 4th year celebrating there. Ms Joanne Toh never failed to extend her warm and excellent service to my family. We were also warmly welcome by Ms Elaine Loh. Good food with great services. We had another round of enjoyable nite. Thank you, guys! 👍",0.44285714253783226,1,1
"Came to dine at Element restaurant today with my colleagues and was extremely pleased with the food and service, Sharon, Kody and Aloysius made sure our tables were always cleaned and cleared and the water always filled! Big thank you to Chef Jason who helped me with the ice cream as well, definitely would recommend to my friends! Thank you! :)",0.6923077014776376,1,1
Went back to this restaurant a few days ago. The visit was much better than the last time. Food was good and service was prompt. We were very taken care of while dining in the restaurant. Special thanks to Sharon and Kody.,0.6888888817694452,1,1
"My sis just got married last Sunday in Amara Hotel. I was tasked to be her wedding manager to coordinate the flow of the dinner programmes. As this was my first experience planning a wedding dinner, I was afraid that things does not turn out smoothly. However, with the aid and support of the hotel staffs, I am grateful that the dinner banquet turned out exactly as per planned and in fact better than what we have expected! I would like to take this opportunity to thank a few of the hotel staffs that made this wedding a successful one! Firstly, the banquet manager, Jeffrey. He initiated a meeting with us prior to the start of the wedding. He was professional and engaging during the meeting! He went through the whole sequence with us and ensure that the banquet provided in",0.3173913029224976,1,1
Spent just a night here again after a cruise in a club room. Exceptional help from Raymond the concierge and Wan Ting at reception . They organised our early check in and late check out. Club room lady printed out boarding cards. Good pool and great food at breakfast.,0.35384615109517026,1,1
"I stayed at Amara during my Orientation at Google APAC HQ. The hotel is located in a very nice locality. A mere walk around would reveal a spectrum of possibilities. There are a lot of food options nearby (some of them Michelin starred). The hotel staff is very nice. I would particularly mention Thomas, Siti, Raymond, and Rosak for their outstanding service.",0.2947368453207769,1,1
"Great food and service, especially from Wendy and Jessie who was excellent, recommended the good dishes for a great meal, staying attentive and changed plates regularly. Helped to serve birthday cake as well. Overall great experience !",0.7777777777777778,1,1
We needed boarding passes printed for our return flights to Australia and after spending a lot of time and effort a lovely man Raymond at the front desk succeeded..Thank you Siti and Raymond.Raymond also helped us wirh directions and much more information...above and beyond what we expected. Once again many thanks .,0.6500000109275182,1,1
"The hotel is near MRT at Tanjong Pagar and an easy walk to China Town. Nice hotel with excellent rooms, friendly staff and service. We always stay in a Club room and this time were disappointed with the level of food and choice which has drastically dropped away this time. It was the least good of the 6 club rooms we stayed at on this trip, where as it was amongst the best previously. However the check in and relaxed atmosphere on the club area are still enjoyable.",0.4473684194840883,1,1
"Just had a weekend getaway at Amara hotel and really impressed with the staff Amara had, very helpful and goes out of their way to help you, especially Raymond and Siti Thank you for making my stay in singapore enjoyable and wonderful.Will come back again for sure.",0.8499999940395355,1,1
"very kindly,and the drink was supper great. singapole sling was so delicious! I talk with her, her talk was very fun, and also she told me the best place in Malaysia and singapole. It's help us, so that make's our travel more fun!! thanks a lot!",0.6199999988079071,1,1
I was extremely impressed with the service excellence attitude during my nephew wedding from the Banquet operations. Staff is extremely proactive in ensuring all aspects of the wedding programmes are tightly coordinated from AV support to serving food timely to ensure quality of food. Banquet leadership is very evident during the event. Sales was also presence to ensure all needs are met. Going the extra miles sums up my experience over last weekend. Highly recommended for your important events.,0.5222222217255168,1,1
"Had a birthday celebration for my Mother at Silk Road @ Amara on 8 December and it was wonderful! We enjoyed the honey glazed pork ribs, dumplings, noodles and kai lan so much. Indeed, the food was high quality. We were also impressed by staff Wendy Wong's impeccable service. She actually prepared a birthday cake for my Mum on the house. My Mum was so happy that she was all smiles and laughter that night. Thank you for the amazing hospitality!",0.5444444384839799,1,1
Dinner with friend at Silk Road Amara this evening. This is my 2nd visit. Food are delectable and delicate. 😋 😋 Wonderful Dessert. Would like to thank Rui Qing and Jessie for their attentiveness and friendly service. A good start for the weekend. Will definitely be back to try out the other dishes👍👍😘😊,0.5230769222745528,1,1
"My family and i went to ate dinner at silk road restaurant. The food there is delicious. There was a particular waiter named, wendy wong, who has excellent customer service. She was very patient and helpful from the start till the end of the meal. Her display of such enthusiasm and selfless attitude certainly made the dinner more pleasant.",0.49230769047370326,1,1
"We enjoyed our visit and in particular the staff and their thoughtful helpful ways shown to us during our stay. Raymond was a true gem went far and above his duty to help. I would scale him 11/10. He is the face of Amara and all the staff were so nice , thank you ever so much.",0.7600000083446503,1,1
It was great coming to amara hotel for our business event We brought our clients for an event and the service here was excellent Ms- Tia was great serving and attending to us- We had great time here at amara,0.7124999910593033,1,1
Excellent - We made a booking for a company event and it was such a great experience. Excellent - Ms.Tia was such a great person serve and service. It was a great experience coming to EOTS bar. Cheers would for sure re visit,0.7699999868869781,1,1
Was with a few friends and the service was awesome . Food was delicious Good food & service . Tia was really helpful with taking care of all of us . We had a good time . Thanks to TIA god bless you. We will be back again!,0.7999999940395355,1,1
